Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts,Track Type
Austin,28,38,53,GarrettSmithley,JacobCompanies(RickWare),Ford,54,running,0,0,0,#N/A
Austin,29,32,15,JamesDavison,SkipBarberRacingSchool(RickWare),Chevrolet,54,running,0,8,0,#N/A
Austin,30,31,52,JoshBilicki,JunctionFuels(RickWare),Ford,54,running,0,7,0,#N/A
Austin,31,39,78,KyleTilley,Bremont/BattleAssociates(B.J.McLeod),Ford,54,running,0,6,0,#N/A
Austin,32,35,51,CodyWare,NurtecODT(RickWare),Chevrolet,53,running,0,0,0,#N/A
Austin,33,15,99,DanielSuarez,ONXHomes/iFly(TrackhouseRacing),Chevrolet,46,running,0,4,0,#N/A
Austin,34,40,0,QuinHouff,Mane'nTail/SpiritUntamed(StarComRacing),Chevrolet,38,dvp,0,3,0,#N/A
Austin,35,17,19,MartinTruexJr,BassProShops(JoeGibbs),Toyota,24,crash,3,2,0,#N/A
Austin,36,14,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,24,crash,0,1,0,#N/A
Austin,37,11,4,KevinHarvick,Mobil1Thousand.com(StewartHaasRacing),Ford,19,crash,0,1,0,#N/A
Austin,38,10,20,ChristopherBell,Craftsman(JoeGibbs),Toyota,18,crash,0,1,0,#N/A
Austin,39,18,23,BubbaWallace,DoorDash(23XIRacing),Toyota,18,crash,0,1,0,#N/A
Austin,40,30,77,JustinHaley,FraternalOrderofEagles(SpireMotorsports),Chevrolet,12,steering,0,0,0,#N/A
Charlotte,1,1,5,KyleLarson,MetroTech(RickHendrick),Chevrolet,400,running,327,70,8,#N/A
Charlotte,2,3,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,400,running,22,60,0,#N/A
Charlotte,3,20,18,KyleBusch,"M&M'sRed,White&Blue(JoeGibbs)",Toyota,400,running,1,54,0,#N/A
Charlotte,4,4,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,400,running,19,58,0,#N/A
Charlotte,5,7,48,AlexBowman,AllyPatriotic(RickHendrick),Chevrolet,400,running,5,43,0,#N/A
Charlotte,6,6,3,AustinDillon,BassProShops/TrackerOffRoad(RichardChildress),Chevrolet,400,running,1,41,0,#N/A
Charlotte,7,14,11,DennyHamlin,FedExFreight(JoeGibbs),Toyota,400,running,3,36,0,#N/A
Charlotte,8,27,17,ChrisBuescher,FifthThirdBank(JackRoush),Ford,400,running,0,32,0,#N/A
Charlotte,9,15,8,TylerReddick,AlscoUniforms(RichardChildress),Chevrolet,400,running,6,42,0,#N/A
Charlotte,10,5,4,KevinHarvick,Mobil1(StewartHaasRacing),Ford,400,running,0,40,0,#N/A
Charlotte,11,13,2,BradKeselowski,KeystoneLight(RogerPenske),Ford,400,running,6,26,0,#N/A
Charlotte,12,2,47,RickyStenhouseJr,Cottonelle(JTG-DaughertyRacing),Chevrolet,400,running,0,27,0,#N/A
Charlotte,13,11,12,RyanBlaney,BodyArmorEdge(RogerPenske),Ford,400,running,2,24,0,#N/A
Charlotte,14,18,23,BubbaWallace,DoorDash(23XIRacing),Toyota,400,running,0,25,0,#N/A
Charlotte,15,9,99,DanielSuarez,CampingWorld(TrackhouseRacing),Chevrolet,398,running,0,22,0,#N/A
Charlotte,16,19,43,ErikJones,Petty'sGarage(RichardPettyMotorsports),Chevrolet,398,running,0,21,0,#N/A
Charlotte,17,16,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,398,running,0,20,0,#N/A
Charlotte,18,22,21,MattDiBenedetto,Menards/MasterforceTools(WoodBrothers),Ford,398,running,2,19,0,#N/A
Charlotte,19,26,7,CoreyLaJoie,DiamondCreekWater(SpireMotorsports),Chevrolet,398,running,0,18,0,#N/A
Charlotte,20,24,34,MichaelMcDowell,Fr8Auctions(BobJenkins),Ford,398,running,0,17,0,#N/A
Charlotte,21,23,41,ColeCuster,FeedingAmerica/WowWow(StewartHaasRacing),Ford,397,running,0,16,0,#N/A
Charlotte,22,31,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,397,running,0,15,0,#N/A
Charlotte,23,21,14,ChaseBriscoe,HighPoint.com(StewartHaasRacing),Ford,397,running,0,14,0,#N/A
Charlotte,24,17,20,ChristopherBell,TheMemorialDayToyota(JoeGibbs),Toyota,397,running,3,13,0,#N/A
Charlotte,25,29,38,AnthonyAlfredo,DeathWishCoffee(BobJenkins),Ford,397,running,3,12,0,#N/A
Charlotte,26,28,37,RyanPreece,Kroger/Coca-Cola(JTG-DaughertyRacing),Chevrolet,397,running,0,11,0,#N/A
Charlotte,27,25,6,RyanNewman,KohlerGenerators(JackRoush),Ford,396,running,0,10,0,#N/A
Charlotte,28,30,77,JustinHaley,Walmart(SpireMotorsports),Chevrolet,395,running,0,0,0,#N/A
Charlotte,29,8,19,MartinTruexJr,BassProShopsRedWhite&Blue(JoeGibbs),Toyota,391,running,0,12,0,#N/A
Charlotte,30,34,53,CodyWare,U.S.MarinesMilitarySalutes(RickWare),Chevrolet,389,running,0,0,0,#N/A
Charlotte,31,33,78,B.J.McLeod,SolomonPlumbing/DA-QuickClip(B.J.McLeod),Ford,389,running,0,0,0,#N/A
Charlotte,32,32,0,QuinHouff,8BallChocolateWhiskey(StarComRacing),Chevrolet,389,running,0,5,0,#N/A
Charlotte,33,35,15,JamesDavison,NavyMilitarySalutes(RickWare),Chevrolet,388,running,0,4,0,#N/A
Charlotte,34,36,51,GarrettSmithley,AirForceMilitarySalutes(RickWare),Chevrolet,387,running,0,0,0,#N/A
Charlotte,35,37,52,JoshBilicki,U.S.ArmyMilitarySalutes(RickWare),Ford,382,running,0,2,0,#N/A
Charlotte,36,38,66,DavidStarr,RichardsonService(CarlLong),Toyota,369,running,0,0,0,#N/A
Charlotte,37,10,42,RossChastain,AdventHealth(ChipGanassi),Chevrolet,359,running,0,1,0,#N/A
Charlotte,38,12,1,KurtBusch,GearWrench(ChipGanassi),Chevrolet,139,engine,0,1,0,#N/A
Sonoma,1,1,5,KyleLarson,Hendrickcars.com(RickHendrick),Chevrolet,92,running,57,60,7,Road
Sonoma,2,2,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,92,running,13,50,0,Road
Sonoma,3,19,19,MartinTruexJr,BassProShops(JoeGibbs),Toyota,92,running,0,41,0,Road
Sonoma,4,13,22,JoeyLogano,AutoTrader(RogerPenske),Ford,92,running,5,42,0,Road
Sonoma,5,5,18,KyleBusch,SportClips(JoeGibbs),Toyota,92,running,2,44,0,Road
Sonoma,6,30,1,KurtBusch,MonsterEnergy(ChipGanassi),Chevrolet,92,running,8,41,0,Road
Sonoma,7,29,42,RossChastain,Clover(ChipGanassi),Chevrolet,92,running,0,30,0,Road
Sonoma,8,4,11,DennyHamlin,FedExExpress(JoeGibbs),Toyota,92,running,2,31,0,Road
Sonoma,9,7,48,AlexBowman,Ally(RickHendrick),Chevrolet,92,running,0,42,0,Road
Sonoma,10,11,12,RyanBlaney,DexImaging(RogerPenske),Ford,92,running,0,27,0,Road
Sonoma,11,18,43,ErikJones,BlackEntrepreneurInitiative(RichardPettyMotorsports),Chevrolet,92,running,0,27,0,Road
Sonoma,12,16,99,DanielSuarez,CommScope(TrackhouseRacing),Chevrolet,92,running,0,25,0,Road
Sonoma,13,6,3,AustinDillon,CongressionalSportsmen'sFoundation(RichardChildress),Chevrolet,92,running,0,29,0,Road
Sonoma,14,15,23,BubbaWallace,DoorDash(23XIRacing),Toyota,92,running,0,23,0,Road
Sonoma,15,9,2,BradKeselowski,America'sTire(RogerPenske),Ford,92,running,0,25,0,Road
Sonoma,16,12,17,ChrisBuescher,Fastenal(JackRoush),Ford,92,running,0,21,0,Road
Sonoma,17,25,14,ChaseBriscoe,FordPerformanceRacingSchool(StewartHaasRacing),Ford,92,running,0,20,0,Road
Sonoma,18,22,7,CoreyLaJoie,NationsGuard(SpireMotorsports),Chevrolet,92,running,0,19,0,Road
Sonoma,19,10,8,TylerReddick,ChildressVineyards(RichardChildress),Chevrolet,92,running,0,22,0,Road
Sonoma,20,23,41,ColeCuster,Autodesk/HaasTooling.com(StewartHaasRacing),Ford,92,running,0,17,0,Road
Sonoma,21,27,37,RyanPreece,Cottonelle(JTG-DaughertyRacing),Chevrolet,92,running,0,16,0,Road
Sonoma,22,8,4,KevinHarvick,BuschLight#BeerOverWine(StewartHaasRacing),Ford,92,running,0,15,0,Road
Sonoma,23,17,21,MattDiBenedetto,Menards/Knauf(WoodBrothers),Ford,92,running,0,16,0,Road
Sonoma,24,20,20,ChristopherBell,Rheem/SmurfitKappa(JoeGibbs),Toyota,92,running,0,14,0,Road
Sonoma,25,32,15,JamesDavison,SkipBarberRacingSchool(RickWare),Chevrolet,92,running,0,12,0,Road
Sonoma,26,35,78,ScottHeckert,SurfaceSunscreen(B.J.McLeod),Ford,92,running,0,11,0,Road
Sonoma,27,26,10,AricAlmirola,FarmerJohn(StewartHaasRacing),Ford,92,running,0,10,0,Road
Sonoma,28,21,34,MichaelMcDowell,Love'sTravelStops(BobJenkins),Ford,92,running,0,9,0,Road
Sonoma,29,36,52,JoshBilicki,PacificCoastTermite(RickWare),Ford,92,running,0,8,0,Road
Sonoma,30,31,77,BenRhodes,KaedingPerformance(SpireMotorsports),Chevrolet,92,running,0,0,0,Road
Sonoma,31,28,38,AnthonyAlfredo,MDS(BobJenkins),Ford,92,running,0,6,0,Road
Sonoma,32,34,53,GarrettSmithley,RJ'sPaintShop(RickWare),Ford,92,running,0,0,0,Road
Sonoma,33,24,6,RyanNewman,GuaranteedRate(JackRoush),Ford,92,running,0,4,0,Road
Sonoma,34,37,51,CodyWare,NurtecODT(RickWare),Chevrolet,84,crash,0,0,0,Road
Sonoma,35,3,24,WilliamByron,Axalta(RickHendrick),Chevrolet,76,crash,5,7,0,Road
Sonoma,36,33,0,QuinHouff,8BallChocolateWhiskey(StarComRacing),Chevrolet,69,reargear,0,1,0,Road
Sonoma,37,14,47,RickyStenhouseJr,SunnyD(JTG-DaughertyRacing),Chevrolet,40,engine,0,1,0,Road
Nashville,1,5,5,KyleLarson,Valvoline(RickHendrick),Chevrolet,300,running,264,59,6,Oval
Nashville,2,19,42,RossChastain,Clover(ChipGanassi),Chevrolet,300,running,4,35,0,Oval
Nashville,3,4,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,300,running,0,41,0,Oval
Nashville,4,1,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,300,running,1,36,0,Oval
Nashville,5,12,4,KevinHarvick,GraveDigger(StewartHaasRacing),Ford,300,running,0,34,0,Oval
Nashville,6,14,47,RickyStenhouseJr,Kroger/NatureValley(JTG-DaughertyRacing),Chevrolet,300,running,0,40,0,Oval
Nashville,7,22,99,DanielSuarez,TootsiesOrchidLounge(TrackhouseRacing),Chevrolet,300,running,0,38,0,Oval
Nashville,8,30,1,KurtBusch,MonsterEnergy(ChipGanassi),Chevrolet,300,running,3,40,1,Oval
Nashville,9,25,20,ChristopherBell,DeWalt(JoeGibbs),Toyota,300,running,0,28,0,Oval
Nashville,10,3,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,300,running,0,30,0,Oval
Nashville,11,2,18,KyleBusch,Pedigree(JoeGibbs),Toyota,300,running,10,39,0,Oval
Nashville,12,28,3,AustinDillon,GetBioethanol(RichardChildress),Chevrolet,300,running,0,40,0,Oval
Nashville,13,29,6,RyanNewman,Planters(JackRoush),Ford,300,running,0,24,0,Oval
Nashville,14,8,48,AlexBowman,AllyNeonLights(RickHendrick),Chevrolet,300,running,0,23,0,Oval
Nashville,15,24,7,CoreyLaJoie,Pryor&Lee(SpireMotorsports),Chevrolet,300,running,0,22,0,Oval
Nashville,16,23,34,MichaelMcDowell,Love'sTravelStops(BobJenkins),Ford,300,running,0,21,0,Oval
Nashville,17,18,38,AnthonyAlfredo,Speedco(BobJenkins),Ford,300,running,0,20,0,Oval
Nashville,18,26,8,TylerReddick,QuartzHillRecords(RichardChildress),Chevrolet,300,running,0,19,0,Oval
Nashville,19,9,43,ErikJones,BlackEntrepreneurInitiative(RichardPettyMotorsports),Chevrolet,300,running,0,18,0,Oval
Nashville,20,21,23,BubbaWallace,DoorDash/PetSmart(23XIRacing),Toyota,299,running,0,17,0,Oval
Nashville,21,13,11,DennyHamlin,FedExExpress(JoeGibbs),Toyota,299,running,0,22,0,Oval
Nashville,22,35,19,MartinTruexJr,BassProShops(JoeGibbs),Toyota,299,running,0,15,0,Oval
Nashville,23,15,2,BradKeselowski,DentWizard(RogerPenske),Ford,299,running,0,18,0,Oval
Nashville,24,11,21,MattDiBenedetto,Motorcraft/QuickLane(WoodBrothers),Ford,298,running,0,15,0,Oval
Nashville,25,36,53,GarrettSmithley,SmartSanitizer(RickWare),Chevrolet,298,running,0,0,0,Oval
Nashville,26,34,52,JoshBilicki,InsuranceKing(RickWare),Ford,298,running,0,11,0,Oval
Nashville,27,32,51,J.J.Yeley,NurtecODT(RickWare),Chevrolet,298,running,0,0,0,Oval
Nashville,28,31,78,B.J.McLeod,SurfaceSunscreen/KoolboxICE(B.J.McLeod),Ford,295,running,0,0,0,Oval
Nashville,29,37,15,JoeyGase,TennesseeDonorSvcs./DonateLife(RickWare),Chevrolet,295,running,0,0,0,Oval
Nashville,30,7,41,ColeCuster,DixieVodka/Tony'sTea(StewartHaasRacing),Ford,252,running,0,7,0,Oval
Nashville,31,16,14,ChaseBriscoe,HighPoint.com/Thorlabs(StewartHaasRacing),Ford,227,crash,5,14,0,Oval
Nashville,32,20,37,RyanPreece,Entenmann's(JTG-DaughertyRacing),Chevrolet,197,brakes,0,5,0,Oval
Nashville,33,33,66,ChadFinchum,SmithbiltHomes(CarlLong),Toyota,157,rearend,0,0,0,Oval
Nashville,34,38,13,DavidStarr,BobMenery(CarlLong),Toyota,126,brakes,0,0,0,Oval
Nashville,35,27,77,JustinHaley,DiamondCreekWater(SpireMotorsports),Chevrolet,79,crash,0,0,0,Oval
Nashville,36,17,17,ChrisBuescher,FifthThirdBank(JackRoush),Ford,77,crash,0,1,0,Oval
Nashville,37,10,12,RyanBlaney,Menards/Duracell(RogerPenske),Ford,53,crash,0,1,0,Oval
Nashville,38,39,0,QuinHouff,Mane'nTail/SpiritUntamed(StarComRacing),Chevrolet,0,crash,0,1,0,Oval
Nashville,39,6,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,300,disqualified,13,1,0,Oval
Pocono,1,13,48,AlexBowman,Ally(RickHendrick),Chevrolet,130,running,16,43,5,Oval
Pocono,2,5,18,KyleBusch,M&M'sMini's(JoeGibbs),Toyota,130,running,30,47,1,Oval
Pocono,3,2,24,WilliamByron,AxaltaColoroftheYear(RickHendrick),Chevrolet,130,running,13,50,0,Oval
Pocono,4,10,11,DennyHamlin,FedExGround(JoeGibbs),Toyota,130,running,11,43,0,Oval
Pocono,5,27,12,RyanBlaney,Menards/Richmond(RogerPenske),Ford,130,running,0,38,0,Oval
Pocono,6,8,1,KurtBusch,MonsterEnergy(ChipGanassi),Chevrolet,130,running,12,45,1,Oval
Pocono,7,4,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,130,running,18,45,0,Oval
Pocono,8,3,4,KevinHarvick,BuschLight(StewartHaasRacing),Ford,130,running,0,35,0,Oval
Pocono,9,1,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,130,running,15,45,0,Oval
Pocono,10,18,2,BradKeselowski,DetroitEngines(RogerPenske),Ford,130,running,0,28,0,Oval
Pocono,11,16,8,TylerReddick,KalahariResorts&Conventions(RichardChildress),Chevrolet,130,running,0,27,0,Oval
Pocono,12,29,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,130,running,0,25,0,Oval
Pocono,13,14,99,DanielSuarez,CommScope(TrackhouseRacing),Chevrolet,130,running,0,27,0,Oval
Pocono,14,20,23,BubbaWallace,RootInsurance(23XIRacing),Toyota,130,running,0,23,0,Oval
Pocono,15,7,47,RickyStenhouseJr,ScottBrand(JTG-DaughertyRacing),Chevrolet,130,running,0,22,0,Oval
Pocono,16,11,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,130,running,0,21,0,Oval
Pocono,17,9,20,ChristopherBell,Rheem(JoeGibbs),Toyota,130,running,0,20,0,Oval
Pocono,18,15,19,MartinTruexJr,StanleyTools(JoeGibbs),Toyota,130,running,0,23,0,Oval
Pocono,19,17,34,MichaelMcDowell,ARRMA(BobJenkins),Ford,130,running,5,18,0,Oval
Pocono,20,25,17,ChrisBuescher,Acronis(JackRoush),Ford,130,running,0,17,0,Oval
Pocono,21,12,3,AustinDillon,Workrise(RichardChildress),Chevrolet,130,running,0,18,0,Oval
Pocono,22,22,43,ErikJones,MedallionBank(RichardPettyMotorsports),Chevrolet,130,running,0,15,0,Oval
Pocono,23,31,37,RyanPreece,Thomas'/Kroger(JTG-DaughertyRacing),Chevrolet,130,running,0,14,0,Oval
Pocono,24,28,14,ChaseBriscoe,HighPoint.com/WebexbyCisco(StewartHaasRacing),Ford,130,running,0,13,0,Oval
Pocono,25,35,51,CodyWare,NurtecODT(RickWare),Chevrolet,130,running,0,0,0,Oval
Pocono,26,24,38,AnthonyAlfredo,DeathWishCoffee(BobJenkins),Ford,130,running,0,11,0,Oval
Pocono,27,34,77,JustinHaley,DiamondCreekWater(SpireMotorsports),Chevrolet,130,running,0,0,0,Oval
Pocono,28,36,15,JamesDavison,GoFMX(RickWare),Chevrolet,130,running,0,9,0,Oval
Pocono,29,30,53,GarrettSmithley,RichMarFlorist(RickWare),Chevrolet,130,running,0,0,0,Oval
Pocono,30,32,78,B.J.McLeod,AmericanBrainTumorAssociation(B.J.McLeod),Ford,130,running,0,0,0,Oval
Pocono,31,37,0,QuinHouff,Mane'nTail/SpiritUntamed(StarComRacing),Chevrolet,130,running,0,6,0,Oval
Pocono,32,21,21,MattDiBenedetto,Motorcraft/QuickLane(WoodBrothers),Ford,129,running,0,5,0,Oval
Pocono,33,6,42,RossChastain,McDonald's(ChipGanassi),Chevrolet,129,running,10,4,0,Oval
Pocono,34,33,52,JoshBilicki,JacobCompanies(RickWare),Ford,128,running,0,3,0,Oval
Pocono,35,38,66,TimmyHill,M&MMechanical(CarlLong),Toyota,126,running,0,0,0,Oval
Pocono,36,23,7,CoreyLaJoie,NationsGuard(SpireMotorsports),Chevrolet,125,running,0,1,0,Oval
Pocono,37,19,6,RyanNewman,WyndhamRewards(JackRoush),Ford,96,crash,0,1,0,Oval
Pocono,38,26,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,13,crash,0,1,0,Oval
Pocono,1,19,18,KyleBusch,M&M'sMini's(JoeGibbs),Toyota,140,running,30,44,5,Oval
Pocono,2,12,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,140,running,0,38,0,Oval
Pocono,3,11,2,BradKeselowski,DetroitEngines(RogerPenske),Ford,140,running,31,50,0,Oval
Pocono,4,13,4,KevinHarvick,BuschLight(StewartHaasRacing),Ford,140,running,0,33,0,Oval
Pocono,5,7,23,BubbaWallace,DraftKings(23XIRacing),Toyota,140,running,3,38,0,Oval
Pocono,6,16,12,RyanBlaney,Menards/Duracell(RogerPenske),Ford,140,running,0,38,0,Oval
Pocono,7,20,48,AlexBowman,Ally(RickHendrick),Chevrolet,140,running,18,30,0,Oval
Pocono,8,23,37,RyanPreece,Thomas'/Kroger(JTG-DaughertyRacing),Chevrolet,140,running,0,29,0,Oval
Pocono,9,10,8,TylerReddick,KalahariResorts&Conventions(RichardChildress),Chevrolet,140,running,0,31,0,Oval
Pocono,10,14,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,140,running,0,28,0,Oval
Pocono,11,3,19,MartinTruexJr,Reser'sFineFoods(JoeGibbs),Toyota,140,running,19,41,1,Oval
Pocono,12,18,24,WilliamByron,AxaltaColoroftheYear(RickHendrick),Chevrolet,140,running,22,35,1,Oval
Pocono,13,21,3,AustinDillon,Workrise(RichardChildress),Chevrolet,140,running,0,24,0,Oval
Pocono,14,17,11,DennyHamlin,FedExGround(JoeGibbs),Toyota,140,running,1,32,0,Oval
Pocono,15,8,99,DanielSuarez,CommScope(TrackhouseRacing),Chevrolet,140,running,0,24,0,Oval
Pocono,16,5,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,140,running,0,32,0,Oval
Pocono,17,2,34,MichaelMcDowell,ARRMA(BobJenkins),Ford,140,running,7,25,0,Oval
Pocono,18,32,21,MattDiBenedetto,Motorcraft/QuickLane(WoodBrothers),Ford,140,running,0,19,0,Oval
Pocono,19,1,17,ChrisBuescher,Acronis(JackRoush),Ford,140,running,6,18,0,Oval
Pocono,20,15,1,KurtBusch,MonsterEnergy(ChipGanassi),Chevrolet,140,running,0,17,0,Oval
Pocono,21,24,14,ChaseBriscoe,HighPoint.com/WebexbyCisco(StewartHaasRacing),Ford,140,running,0,16,0,Oval
Pocono,22,37,6,RyanNewman,GuaranteedRate(JackRoush),Ford,140,running,0,15,0,Oval
Pocono,23,36,7,CoreyLaJoie,NationsGuard(SpireMotorsports),Chevrolet,139,running,0,14,0,Oval
Pocono,24,38,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,139,running,0,13,0,Oval
Pocono,25,27,77,JustinAllgaier,DiamondCreekWater(SpireMotorsports),Chevrolet,139,running,0,0,0,Oval
Pocono,26,33,42,RossChastain,McDonald's(ChipGanassi),Chevrolet,139,running,0,12,0,Oval
Pocono,27,9,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,139,running,0,16,0,Oval
Pocono,28,25,51,CodyWare,NurtecODT(RickWare),Chevrolet,139,running,0,0,0,Oval
Pocono,29,30,78,B.J.McLeod,AmericanBrainTumorAssociation(B.J.McLeod),Ford,138,running,0,0,0,Oval
Pocono,30,28,15,JamesDavison,GoFMX(RickWare),Chevrolet,137,running,0,7,0,Oval
Pocono,31,22,43,ErikJones,MedallionBank(RichardPettyMotorsports),Chevrolet,136,running,0,6,0,Oval
Pocono,32,4,20,ChristopherBell,Rheem(JoeGibbs),Toyota,135,running,3,12,0,Oval
Pocono,33,31,0,QuinHouff,Mane'nTail/SpiritUntamed(StarComRacing),Chevrolet,135,running,0,4,0,Oval
Pocono,34,26,38,AnthonyAlfredo,DeathWishCoffee(BobJenkins),Ford,134,running,0,3,0,Oval
Pocono,35,34,52,JoshBilicki,JacobCompanies(RickWare),Ford,132,running,0,2,0,Oval
Pocono,36,29,53,GarrettSmithley,RichMarFlorist(RickWare),Chevrolet,122,engine,0,0,0,Oval
Pocono,37,35,66,TimmyHill,M&MMechanical(CarlLong),Toyota,113,handling,0,0,0,Oval
Pocono,38,6,47,RickyStenhouseJr,ScottBrand(JTG-DaughertyRacing),Chevrolet,111,engine,0,5,0,Oval
ElkhartLake,1,34,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,62,running,24,41,5,Road
ElkhartLake,2,13,20,ChristopherBell,SiriusXM(JoeGibbs),Toyota,62,running,0,39,0,Road
ElkhartLake,3,40,18,KyleBusch,"SkittlesRed,White&Blue(JoeGibbs)",Toyota,62,running,4,35,0,Road
ElkhartLake,4,16,1,KurtBusch,MonsterEnergy(ChipGanassi),Chevrolet,62,running,0,41,0,Road
ElkhartLake,5,6,11,DennyHamlin,FedExFreight(JoeGibbs),Toyota,62,running,0,37,0,Road
ElkhartLake,6,35,14,ChaseBriscoe,FordPerf.RacingSchool/HighPoint.com(StewartHaasRacing),Ford,62,running,0,31,0,Road
ElkhartLake,7,8,42,RossChastain,AdventHealth(ChipGanassi),Chevrolet,62,running,0,44,0,Road
ElkhartLake,8,4,8,TylerReddick,KalahariResorts&Conventions(RichardChildress),Chevrolet,62,running,5,46,1,Road
ElkhartLake,9,9,19,MartinTruexJr,"BassProShopsRed,White&Blue(JoeGibbs)",Toyota,62,running,1,28,0,Road
ElkhartLake,10,7,21,MattDiBenedetto,Menards/DutchBoy(WoodBrothers),Ford,62,running,10,27,0,Road
ElkhartLake,11,37,3,AustinDillon,DowSalutesVeterans(RichardChildress),Chevrolet,62,running,0,26,0,Road
ElkhartLake,12,38,47,RickyStenhouseJr,Kroger/BallParkBuns&Rolls(JTG-DaughertyRacing),Chevrolet,62,running,0,25,0,Road
ElkhartLake,13,20,2,BradKeselowski,Snap-OnTools(RogerPenske),Ford,62,running,0,24,0,Road
ElkhartLake,14,19,10,AricAlmirola,Smithfield/PitBossGrills(StewartHaasRacing),Ford,62,running,1,23,0,Road
ElkhartLake,15,14,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,62,running,0,27,0,Road
ElkhartLake,16,2,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,62,running,0,36,0,Road
ElkhartLake,17,15,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,62,running,0,20,0,Road
ElkhartLake,18,12,17,ChrisBuescher,Fastenal(JackRoush),Ford,62,running,0,19,0,Road
ElkhartLake,19,21,43,ErikJones,SCAGPowerEquipment(RichardPettyMotorsports),Chevrolet,62,running,0,18,0,Road
ElkhartLake,20,17,12,RyanBlaney,BodyArmor(RogerPenske),Ford,62,running,0,17,0,Road
ElkhartLake,21,23,7,CoreyLaJoie,DiamondCreekWater(SpireMotorsports),Chevrolet,62,running,0,16,0,Road
ElkhartLake,22,10,48,AlexBowman,Ally(RickHendrick),Chevrolet,62,running,0,18,0,Road
ElkhartLake,23,27,52,JoshBilicki,Screamin'Sicilian(RickWare),Ford,62,running,0,14,0,Road
ElkhartLake,24,36,23,BubbaWallace,Dr.Pepper(23XIRacing),Toyota,62,running,0,16,0,Road
ElkhartLake,25,22,77,JustinHaley,FraternalOrderofEagles(SpireMotorsports),Chevrolet,62,running,0,0,0,Road
ElkhartLake,26,39,96,TyDillon,LureLock/BassProShops(GauntBrothers),Toyota,62,running,0,0,0,Road
ElkhartLake,27,25,4,KevinHarvick,BuschLightApple(StewartHaasRacing),Ford,62,running,0,14,0,Road
ElkhartLake,28,26,15,JamesDavison,SkipBarberRacingSchool(RickWare),Chevrolet,62,running,0,9,0,Road
ElkhartLake,29,3,16,A.J.Allmendinger,Hyperice(MatthewKaulig),Chevrolet,62,running,0,0,0,Road
ElkhartLake,30,18,34,MichaelMcDowell,Love'sTravelStops(BobJenkins),Ford,62,running,0,7,0,Road
ElkhartLake,31,29,51,CodyWare,NurtecODT(RickWare),Chevrolet,62,running,0,0,0,Road
ElkhartLake,32,28,6,RyanNewman,KohlerGenerators(JackRoush),Ford,62,running,0,5,0,Road
ElkhartLake,33,1,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,62,running,15,23,1,Road
ElkhartLake,34,33,0,QuinHouff,8BallChocolateWhiskey(StarComRacing),Chevrolet,62,running,0,3,0,Road
ElkhartLake,35,30,78,KyleTilley,Bremont/BattleAssociates(B.J.McLeod),Ford,60,running,0,2,0,Road
ElkhartLake,36,11,99,DanielSuarez,GoodSamPatriotic(TrackhouseRacing),Chevrolet,53,running,0,1,0,Road
ElkhartLake,37,24,38,AnthonyAlfredo,SpeedyCash(BobJenkins),Ford,42,brakes,0,1,0,Road
ElkhartLake,38,5,33,AustinCindric,Pirtek(RogerPenske),Ford,35,reargear,2,0,0,Road
ElkhartLake,39,31,53,RyanEversley,NurtecODTPreventative(RickWare),Ford,27,reargear,0,0,0,Road
ElkhartLake,40,32,37,RyanPreece,MaxwellHouse/Kroger(JTG-DaughertyRacing),Chevrolet,6,engine,0,1,0,Road
Atlanta,1,8,1,KurtBusch,GearWrench(ChipGanassi),Chevrolet,260,running,144,59,6,#N/A
Atlanta,2,2,18,KyleBusch,SkittlesGummies(JoeGibbs),Toyota,260,running,91,54,1,#N/A
Atlanta,3,5,19,MartinTruexJr,Auto-OwnersInsurance(JoeGibbs),Toyota,260,running,0,37,0,#N/A
