Track,Pos,St,#,Driver,Sponsor/Owner,Car,Led,TrackType
Dover,3,22,18,KyleBusch,InterstateBatteries(JoeGibbs),Toyota,3,Oval
Dover,4,10,4,KevinHarvick,Mobil1(StewartHaasRacing),Ford,0,Oval
Dover,5,1,9,ChaseElliott,MountainDew/TeamRubicon(RickHendrick),Chevrolet,27,Oval
Dover,6,4,14,ClintBowyer,HaasAutomation(StewartHaasRacing),Ford,0,Oval
Dover,7,6,48,JimmieJohnson,Ally(RickHendrick),Chevrolet,0,Oval
Dover,8,5,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,0,Oval
Dover,9,7,2,BradKeselowski,Wurth(RogerPenske),Ford,9,Oval
Dover,10,19,47,RickyStenhouseJr,Kroger/Pringles/Minute/SlimJim(JTG-DaughertyRacing),Chevrolet,1,Oval
Dover,11,21,41,ColeCuster,HaasTooling.com/JacobCompanies(StewartHaasRacing),Ford,0,Oval
Dover,12,13,20,ErikJones,DeWaltAtomic(JoeGibbs),Toyota,0,Oval
Dover,13,16,8,TylerReddick,CatApp(RichardChildress),Chevrolet,0,Oval
Dover,14,20,12,RyanBlaney,AdvanceAutoParts(RogerPenske),Ford,0,Oval
Dover,15,32,3,AustinDillon,Dow/BehrUltraScuffDefense(RichardChildress),Chevrolet,49,Oval
Dover,16,12,17,ChrisBuescher,SunnyD(JackRoush),Ford,0,Oval
Dover,17,17,10,AricAlmirola,SmithfieldHometownOriginal(StewartHaasRacing),Ford,0,Oval
Dover,18,25,13,TyDillon,GEICO(GermainRacing),Chevrolet,0,Oval
Dover,19,23,6,RyanNewman,GuaranteedRate(JackRoush),Ford,0,Oval
Dover,20,14,21,MattDiBenedetto,Menards/MonsterEnergy(WoodBrothers),Ford,17,Oval
Dover,21,11,88,AlexBowman,Acronis(RickHendrick),Chevrolet,0,Oval
Dover,22,18,95,ChristopherBell,Rheem/Procore(LeavineFamilyRacing),Toyota,0,Oval
Dover,23,26,42,MattKenseth,Clover(ChipGanassi),Chevrolet,1,Oval
Dover,24,31,38,JohnH.Nemechek,Acme(BobJenkins),Ford,0,Oval
Dover,25,27,37,RyanPreece,ScottBrand(JTG-DaughertyRacing),Chevrolet,0,Oval
Dover,26,15,34,MichaelMcDowell,DigitalAllyShieldCleansers(BobJenkins),Ford,0,Oval
Dover,27,24,43,BubbaWallace,DoorDash(RichardPettyMotorsports),Chevrolet,0,Oval
Dover,28,8,24,WilliamByron,Axalta(RickHendrick),Chevrolet,1,Oval
Dover,29,29,32,CoreyLaJoie,Drydene(ArchieSt.Hilaire),Ford,0,Oval
Dover,30,28,96,DanielSuarez,CommScope(GauntBrothers),Toyota,0,Oval
Dover,31,34,27,J.J.Yeley,Thriv5(RickWare),Ford,0,Oval
Dover,32,37,53,JoshBilicki,InsuranceKing/TheWoundedBlue(RickWare),Chevrolet,0,Oval
Dover,33,35,0,QuinHouff,EagleRockWealth(StarComRacing),Chevrolet,0,Oval
Dover,34,33,66,TimmyHill,Manscaped/SBCContractors(CarlLong),Toyota,0,Oval
Dover,35,38,51,JoeyGase,Race4Relief/GiftofLifeDonorProgram(RickWare),Ford,0,Oval
Dover,36,30,15,BrennanPoole,RememberEveryoneDeployed(RickWare),Chevrolet,0,Oval
Dover,37,39,7,GarrettSmithley,"TommyBaldwinRacing(TommyBaldwin,Jr.)",Chevrolet,0,Oval
Dover,38,40,78,B.J.McLeod,RoyalTeakCollection(B.J.McLeod),Chevrolet,0,Oval
Dover,39,36,77,ReedSorenson,SpireMotorsports(SpireMotorsports),Chevrolet,0,Oval
Dover,40,9,1,KurtBusch,Gearwrench(ChipGanassi),Chevrolet,0,Oval
Dover,1,17,4,KevinHarvick,Mobil1(StewartHaasRacing),Ford,223,Oval
Dover,2,19,19,MartinTruexJr,BassProShops/TrackerBoats&ATVs(JoeGibbs),Toyota,0,Oval
Dover,3,14,48,JimmieJohnson,Ally(RickHendrick),Chevrolet,3,Oval
Dover,4,23,24,WilliamByron,Axalta(RickHendrick),Chevrolet,0,Oval
Dover,5,21,88,AlexBowman,Acronis(RickHendrick),Chevrolet,0,Oval
Dover,6,13,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,15,Oval
Dover,7,4,10,AricAlmirola,SmithfieldHometownOriginal(StewartHaasRacing),Ford,22,Oval
Dover,8,12,2,BradKeselowski,Wurth(RogerPenske),Ford,0,Oval
Dover,9,6,3,AustinDillon,Dow/BehrUltraScuffDefense(RichardChildress),Chevrolet,0,Oval
Dover,10,10,41,ColeCuster,HaasTooling.com/JacobCompanies(StewartHaasRacing),Ford,0,Oval
Dover,11,18,18,KyleBusch,InterstateBatteries(JoeGibbs),Toyota,0,Oval
Dover,12,7,12,RyanBlaney,AdvanceAutoParts(RogerPenske),Ford,37,Oval
Dover,13,28,1,KurtBusch,Gearwrench(ChipGanassi),Chevrolet,0,Oval
Dover,14,5,17,ChrisBuescher,Fastenal(JackRoush),Ford,0,Oval
Dover,15,22,42,MattKenseth,Clover(ChipGanassi),Chevrolet,0,Oval
Dover,16,15,14,ClintBowyer,HaasAutomation(StewartHaasRacing),Ford,0,Oval
Dover,17,1,21,MattDiBenedetto,Menards/Richmond(WoodBrothers),Ford,11,Oval
Dover,18,8,8,TylerReddick,CatApp(RichardChildress),Chevrolet,0,Oval
Dover,19,20,11,DennyHamlin,FedExOffice(JoeGibbs),Toyota,0,Oval
Dover,20,27,38,JohnH.Nemechek,Acme(BobJenkins),Ford,0,Oval
Dover,21,26,43,BubbaWallace,Columbia(RichardPettyMotorsports),Chevrolet,0,Oval
Dover,22,9,20,ErikJones,Reser'sFineFoods(JoeGibbs),Toyota,0,Oval
Dover,23,30,32,CoreyLaJoie,Drydene(ArchieSt.Hilaire),Ford,0,Oval
Dover,24,2,6,RyanNewman,GuaranteedRate(JackRoush),Ford,0,Oval
Dover,25,25,34,MichaelMcDowell,DigitalAllyShieldCleansers(BobJenkins),Ford,0,Oval
Dover,26,29,37,RyanPreece,ScottBrand(JTG-DaughertyRacing),Chevrolet,0,Oval
Dover,27,24,95,ChristopherBell,Rheem/Procore(LeavineFamilyRacing),Toyota,0,Oval
Dover,28,31,96,DanielSuarez,CommScope(GauntBrothers),Toyota,0,Oval
Dover,29,3,13,TyDillon,GEICO(GermainRacing),Chevrolet,0,Oval
Dover,30,34,15,BrennanPoole,RememberEveryoneDeployed(RickWare),Chevrolet,0,Oval
Dover,31,40,78,B.J.McLeod,RoyalTeakCollection(B.J.McLeod),Chevrolet,0,Oval
Dover,32,33,53,JoshBilicki,InsuranceKing/TheWoundedBlue(RickWare),Chevrolet,0,Oval
Dover,33,37,77,ReedSorenson,SpireMotorsports(SpireMotorsports),Chevrolet,0,Oval
Dover,34,35,0,QuinHouff,EagleRockWealth(StarComRacing),Chevrolet,0,Oval
Dover,35,39,7,GarrettSmithley,"TommyBaldwinRacing(TommyBaldwin,Jr.)",Chevrolet,0,Oval
Dover,36,36,66,TimmyHill,Manscaped/SBCContractors(CarlLong),Toyota,0,Oval
Dover,37,11,47,RickyStenhouseJr,Kroger/Pringles/Minute/SlimJim(JTG-DaughertyRacing),Chevrolet,0,Oval
Dover,38,32,27,J.J.Yeley,Thriv5(RickWare),Ford,0,Oval
Dover,39,16,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,0,Oval
Dover,40,38,51,JoeyGase,Race4Relief/GiftofLifeDonorProgram(RickWare),Ford,0,Oval
Daytona,1,6,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,24,SuperSpeedway
Daytona,2,27,9,ChaseElliott,Hooters(RickHendrick),Chevrolet,0,SuperSpeedway
Daytona,3,10,11,DennyHamlin,FedExExpress(JoeGibbs),Toyota,9,SuperSpeedway
Daytona,4,2,19,MartinTruexJr,BassProShops/TrackerBoats&ATVs(JoeGibbs),Toyota,14,SuperSpeedway
Daytona,5,21,43,BubbaWallace,WorldWideTechnology(RichardPettyMotorsports),Chevrolet,0,SuperSpeedway
Daytona,6,9,12,RyanBlaney,BodyArmorStrawberryBanana(RogerPenske),Ford,1,SuperSpeedway
Daytona,7,8,88,AlexBowman,Axalta(RickHendrick),Chevrolet,1,SuperSpeedway
Daytona,8,40,62,BrendanGaughan,SouthPointHotel&Casino/BeardOil(BeardMotorsports),Chevrolet,0,SuperSpeedway
Daytona,9,17,17,ChrisBuescher,FifthThirdBank(JackRoush),Ford,0,SuperSpeedway
Daytona,10,4,2,BradKeselowski,Pirtek(RogerPenske),Ford,1,SuperSpeedway
Daytona,11,24,38,JohnH.Nemechek,FireAlarmServices(BobJenkins),Ford,0,SuperSpeedway
Daytona,12,15,21,MattDiBenedetto,Menards/DutchBoy(WoodBrothers),Ford,0,SuperSpeedway
Daytona,13,23,95,ChristopherBell,Rheem/JohnsManville(LeavineFamilyRacing),Toyota,2,SuperSpeedway
Daytona,14,26,34,MichaelMcDowell,CarParts.com(BobJenkins),Ford,2,SuperSpeedway
Daytona,15,32,15,BrennanPoole,RememberEveryoneDeployed(RickWare),Chevrolet,0,SuperSpeedway
Daytona,16,36,77,RossChastain,MooseFraternity(SpireMotorsports),Chevrolet,0,SuperSpeedway
Daytona,17,7,48,JimmieJohnson,Ally(RickHendrick),Chevrolet,0,SuperSpeedway
Daytona,18,5,10,AricAlmirola,SmithfieldHometownOriginal(StewartHaasRacing),Ford,1,SuperSpeedway
Daytona,19,14,14,ClintBowyer,HaasAutomation(StewartHaasRacing),Ford,0,SuperSpeedway
Daytona,20,1,4,KevinHarvick,Mobil1(StewartHaasRacing),Ford,6,SuperSpeedway
Daytona,21,25,32,CoreyLaJoie,Trump2020(ArchieSt.Hilaire),Ford,0,SuperSpeedway
Daytona,22,29,13,TyDillon,GEICO(GermainRacing),Chevrolet,0,SuperSpeedway
Daytona,23,34,0,QuinHouff,GoodGreekMovers(StarComRacing),Chevrolet,0,SuperSpeedway
Daytona,24,35,66,TimmyHill,RoofClaim.com(CarlLong),Toyota,0,SuperSpeedway
Daytona,25,12,3,AustinDillon,DowVorasurf(RichardChildress),Chevrolet,0,SuperSpeedway
Daytona,26,30,96,DanielSuarez,CommScope(GauntBrothers),Toyota,19,SuperSpeedway
Daytona,27,3,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,36,SuperSpeedway
Daytona,28,19,42,MattKenseth,CreditOneBank(ChipGanassi),Chevrolet,0,SuperSpeedway
Daytona,29,18,8,TylerReddick,KCMG(RichardChildress),Chevrolet,1,SuperSpeedway
Daytona,30,16,41,ColeCuster,HaasTooling.com/AutodeskFusion360(StewartHaasRacing),Ford,0,SuperSpeedway
Daytona,31,37,53,JoeyGase,SparksEnergy(RickWare),Ford,0,SuperSpeedway
Daytona,32,31,47,RickyStenhouseJr,Kroger/Energizer/Cheez-It/Scott(JTG-DaughertyRacing),Chevrolet,0,SuperSpeedway
Daytona,33,11,18,KyleBusch,InterstateBatteries(JoeGibbs),Toyota,31,SuperSpeedway
Daytona,34,13,1,KurtBusch,MonsterEnergy(ChipGanassi),Chevrolet,1,SuperSpeedway
Daytona,35,20,20,ErikJones,Auto-OwnersInsurance(JoeGibbs),Toyota,15,SuperSpeedway
Daytona,36,22,6,RyanNewman,GuaranteedRate(JackRoush),Ford,0,SuperSpeedway
Daytona,37,28,37,RyanPreece,Bush'sBeans(JTG-DaughertyRacing),Chevrolet,0,SuperSpeedway
Daytona,38,39,7,JoshBilicki,"Ariens(TommyBaldwin,Jr.)",Chevrolet,0,SuperSpeedway
Daytona,39,38,51,JamesDavison,JacobConstruction(RickWare),Ford,0,SuperSpeedway
Daytona,40,33,27,J.J.Yeley,AmericaStrong(RickWare),Chevrolet,0,SuperSpeedway
Darlington,1,8,4,KevinHarvick,BuschBeerBuschChampThrowback(StewartHaasRacing),Ford,32,Oval
Darlington,2,12,3,AustinDillon,AmericanEthanolJuniorJohnsonThrowback(RichardChildress),Chevrolet,0,Oval
Darlington,3,13,22,JoeyLogano,Shell/PennzoilBobbyAllisonThrowback(RogerPenske),Ford,0,Oval
Darlington,4,30,20,ErikJones,SportClips2005Throwback(JoeGibbs),Toyota,0,Oval
Darlington,5,3,24,WilliamByron,LibertyUniversityThrowback(RickHendrick),Chevrolet,0,Oval
Darlington,6,4,88,AlexBowman,ChevyGoods.com/TruckHero(RickHendrick),Chevrolet,1,Oval
Darlington,7,15,18,KyleBusch,M&M'sElliottSadler2004Throwback(JoeGibbs),Toyota,0,Oval
Darlington,8,16,1,KurtBusch,MonsterEnergy(ChipGanassi),Chevrolet,5,Oval
Darlington,9,10,10,AricAlmirola,GoBowlingFireballRobertsThrowback(StewartHaasRacing),Ford,0,Oval
Darlington,10,9,14,ClintBowyer,Peak1990Throwback(StewartHaasRacing),Ford,0,Oval
Darlington,11,5,2,BradKeselowski,DiscountTire2010Throwback(RogerPenske),Ford,0,Oval
Darlington,12,14,41,ColeCuster,HaasTooling.com1965Throwback(StewartHaasRacing),Ford,0,Oval
Darlington,13,2,11,DennyHamlin,FederalExpress1973Throwback(JoeGibbs),Toyota,19,Oval
Darlington,14,26,42,MattKenseth,McDonald'sMcDelivery(ChipGanassi),Chevrolet,0,Oval
Darlington,15,31,6,RyanNewman,OscarMayer1999USACChampThrowback(JackRoush),Ford,0,Oval
Darlington,16,19,34,MichaelMcDowell,Love'sTravelStops(BobJenkins),Ford,0,Oval
Darlington,17,35,37,RyanPreece,Bush'sBeans(JTG-DaughertyRacing),Chevrolet,0,Oval
Darlington,18,22,48,JimmieJohnson,AllyEarnhardt&PettyTribute(RickHendrick),Chevrolet,0,Oval
Darlington,19,29,47,RickyStenhouseJr,Kroger/Cottonelle/Energizer/HungryJack(JTG-DaughertyRacing),Chevrolet,0,Oval
Darlington,20,1,9,ChaseElliott,NAPAJimmieJohnson'09ChampThrowback(RickHendrick),Chevrolet,114,Oval
Darlington,21,11,21,MattDiBenedetto,Motorcraft/QuickLane1963Throwback(WoodBrothers),Ford,0,Oval
Darlington,22,6,19,MartinTruexJr,BassProShops/Tracker2003Throwback(JoeGibbs),Toyota,196,Oval
Darlington,23,24,8,TylerReddick,CaterpillarJeffBurtonThrowback(RichardChildress),Chevrolet,0,Oval
Darlington,24,7,12,RyanBlaney,Menards/Maytag2003Throwback(RogerPenske),Ford,0,Oval
Darlington,25,28,96,DanielSuarez,Arris2016XfinityChampThrowback(GauntBrothers),Toyota,0,Oval
Darlington,26,20,17,ChrisBuescher,FastenalBlue500SalesEvent(JackRoush),Ford,0,Oval
Darlington,27,25,13,TyDillon,GEICOToddBodine2010Throwback(GermainRacing),Chevrolet,0,Oval
Darlington,28,23,15,BrennanPoole,RememberEveryoneDeployed1980'sThrowback(RickWare),Chevrolet,0,Oval
Darlington,29,34,77,RossChastain,DirtyMoMedia1976Throwback(SpireMotorsports),Chevrolet,0,Oval
Darlington,30,37,27,J.J.Yeley,JacobCompaniesKennyIrwinJr1997Throwback(RickWare),Ford,0,Oval
Darlington,31,32,0,QuinHouff,PermatexMiltMarion1936Throwback(StarComRacing),Chevrolet,0,Oval
Darlington,32,38,7,JoshBilicki,"InsuranceKingTomBaldwinThrowback(TommyBaldwin,Jr.)",Chevrolet,0,Oval
Darlington,33,39,51,JoeyGase,CarolinaCookerBobbyAllisonThrowback(RickWare),Ford,0,Oval
Darlington,34,21,95,ChristopherBell,Rheem/TRD2017TruckChampThrowback(LeavineFamilyRacing),Toyota,0,Oval
Darlington,35,33,66,TimmyHill,RoofClaim.comPhilParsons1984Throwback(CarlLong),Toyota,0,Oval
Darlington,36,18,38,JohnH.Nemechek,CitgardElliottSadler'99-'00Throwback(BobJenkins),Ford,0,Oval
Darlington,37,27,32,CoreyLaJoie,Trump2020(ArchieSt.Hilaire),Ford,0,Oval
Darlington,38,17,43,BubbaWallace,CashApp(RichardPettyMotorsports),Chevrolet,0,Oval
Darlington,39,36,53,JamesDavison,SigningDaySportsTomSnevaThrowback(RickWare),Chevrolet,0,Oval
Richmond,1,9,2,BradKeselowski,WesternStar/AllianceParts(RogerPenske),Ford,192,Oval
Richmond,2,14,19,MartinTruexJr,BassProShops/TrackerBoats&ATVs(JoeGibbs),Toyota,0,Oval
Richmond,3,2,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,45,Oval
Richmond,4,3,3,AustinDillon,DowNorkool(RichardChildress),Chevrolet,55,Oval
Richmond,5,12,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,2,Oval
Richmond,6,6,18,KyleBusch,M&M's(JoeGibbs),Toyota,4,Oval
Richmond,7,1,4,KevinHarvick,HuntBrothersPizza/Fields(StewartHaasRacing),Ford,41,Oval
Richmond,8,10,10,AricAlmirola,SmithfieldHometownOriginal(StewartHaasRacing),Ford,0,Oval
Richmond,9,4,88,AlexBowman,ChevyGoods.com/TruckHero(RickHendrick),Chevrolet,0,Oval
Richmond,10,11,14,ClintBowyer,FordPerformanceRacingSchool(StewartHaasRacing),Ford,0,Oval
Richmond,11,22,8,TylerReddick,CATRentalStore(RichardChildress),Chevrolet,0,Oval
Richmond,12,7,11,DennyHamlin,FedExCares(JoeGibbs),Toyota,45,Oval
Richmond,13,8,1,KurtBusch,MonsterEnergy(ChipGanassi),Chevrolet,15,Oval
Richmond,14,13,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,0,Oval
Richmond,15,26,95,ChristopherBell,Rheem/GermaniaInsurance(LeavineFamilyRacing),Toyota,0,Oval
Richmond,16,19,42,MattKenseth,RonaldMcDonaldHouseCharities(ChipGanassi),Chevrolet,0,Oval
Richmond,17,16,21,MattDiBenedetto,QuickLaneTire&AutoCenter(WoodBrothers),Ford,0,Oval
Richmond,18,23,47,RickyStenhouseJr,Kroger/Energizer/Hershey's/HungryJack(JTG-DaughertyRacing),Chevrolet,0,Oval
Richmond,19,15,12,RyanBlaney,Menards/Libman(RogerPenske),Ford,0,Oval
Richmond,20,24,37,RyanPreece,Kleenex(JTG-DaughertyRacing),Chevrolet,0,Oval
Richmond,21,5,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,0,Oval
Richmond,22,17,20,ErikJones,IrwinSpeedbor(JoeGibbs),Toyota,0,Oval
Richmond,23,21,6,RyanNewman,GuaranteedRate(JackRoush),Ford,0,Oval
Richmond,24,25,17,ChrisBuescher,Fastenal/MCRSafety(JackRoush),Ford,0,Oval
Richmond,25,20,34,MichaelMcDowell,Love'sTravelStops/Speedco(BobJenkins),Ford,0,Oval
Richmond,26,30,43,BubbaWallace,DoorDash(RichardPettyMotorsports),Chevrolet,0,Oval
Richmond,27,34,32,CoreyLaJoie,Trump2020(ArchieSt.Hilaire),Ford,0,Oval
Richmond,28,27,13,TyDillon,GEICO(GermainRacing),Chevrolet,0,Oval
Richmond,29,28,96,DanielSuarez,ToyotaT-Ten(GauntBrothers),Toyota,0,Oval
Richmond,30,31,38,JohnH.Nemechek,MDSTrucking(BobJenkins),Ford,0,Oval
Richmond,31,18,48,JimmieJohnson,Ally(RickHendrick),Chevrolet,0,Oval
Richmond,32,33,0,QuinHouff,TruckerAppreciation(StarComRacing),Chevrolet,0,Oval
Richmond,33,29,15,BrennanPoole,RickWare,Chevrolet,1,Oval
Richmond,34,32,27,J.J.Yeley,JacobCompanies(RickWare),Ford,0,Oval
Richmond,35,36,51,JoeyGase,DonateLifeVirginia.org(RickWare),Ford,0,Oval
Richmond,36,35,77,ReedSorenson,BetterForYourHealth.com(SpireMotorsports),Chevrolet,0,Oval
Richmond,37,38,53,JamesDavison,Cruz&Associates(RickWare),Chevrolet,0,Oval
Richmond,38,37,66,TimmyHill,CrashClaimsR.us(CarlLong),Toyota,0,Oval
Bristol,1,4,4,KevinHarvick,BuschLight(StewartHaasRacing),Ford,226,Oval
Bristol,2,9,18,KyleBusch,Skittles(JoeGibbs),Toyota,159,Oval
Bristol,3,20,20,ErikJones,Auto-OwnersInsurance(JoeGibbs),Toyota,0,Oval
Bristol,4,17,8,TylerReddick,ChildressVineyards(RichardChildress),Chevrolet,0,Oval
Bristol,5,10,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,1,Oval
Bristol,6,11,14,ClintBowyer,RushTruckCenters/Cummins(StewartHaasRacing),Ford,0,Oval
Bristol,7,6,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,23,Oval
Bristol,8,23,17,ChrisBuescher,Fastenal/Honeywell(JackRoush),Ford,0,Oval
Bristol,9,22,37,RyanPreece,Bush'sBeans(JTG-DaughertyRacing),Chevrolet,0,Oval
Bristol,10,26,34,MichaelMcDowell,Love'sTravelStops/Delo(BobJenkins),Ford,0,Oval
Bristol,11,2,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,0,Oval
Bristol,12,5,3,AustinDillon,BassProShops/TrackerOffRoad(RichardChildress),Chevrolet,0,Oval
Bristol,13,14,12,RyanBlaney,AdvanceAutoParts(RogerPenske),Ford,0,Oval
Bristol,14,19,42,MattKenseth,CreditOneBank(ChipGanassi),Chevrolet,0,Oval
Bristol,15,13,1,KurtBusch,MonsterEnergy(ChipGanassi),Chevrolet,0,Oval
Bristol,16,8,88,AlexBowman,Axalta(RickHendrick),Chevrolet,0,Oval
Bristol,17,24,48,JimmieJohnson,Ally(RickHendrick),Chevrolet,0,Oval
Bristol,18,28,13,TyDillon,GEICO(GermainRacing),Chevrolet,0,Oval
Bristol,19,16,21,MattDiBenedetto,Menards/DutchBoy(WoodBrothers),Ford,7,Oval
Bristol,20,31,38,JohnH.Nemechek,MystikMichigan(BobJenkins),Ford,0,Oval
Bristol,21,7,11,DennyHamlin,FedExFreight(JoeGibbs),Toyota,1,Oval
Bristol,22,27,43,BubbaWallace,CashApp(RichardPettyMotorsports),Chevrolet,0,Oval
Bristol,23,12,41,ColeCuster,HaasTooling.com/AutodeskFusion360(StewartHaasRacing),Ford,0,Oval
Bristol,24,3,19,MartinTruexJr,BassProShops/TrackerBoats&ATVs(JoeGibbs),Toyota,0,Oval
Bristol,25,25,6,RyanNewman,GuaranteedRate(JackRoush),Ford,0,Oval
Bristol,26,29,96,DanielSuarez,ToyotaGenuineParts&Service(GauntBrothers),Toyota,0,Oval
Bristol,27,37,27,GrayGaulding,PaniniAmerica(RickWare),Ford,0,Oval
Bristol,28,18,95,ChristopherBell,Rheem/Procore(LeavineFamilyRacing),Toyota,1,Oval
Bristol,29,33,0,QuinHouff,BossHossCycles(StarComRacing),Chevrolet,0,Oval
Bristol,30,32,15,J.J.Yeley,Thriv5(RickWare),Chevrolet,0,Oval
Bristol,31,36,51,JoeyGase,BareArmsGear(RickWare),Ford,0,Oval
Bristol,32,40,78,GarrettSmithley,MajorApplianceHQ(B.J.McLeod),Chevrolet,0,Oval
Bristol,33,30,32,CoreyLaJoie,SchluterSystems(ArchieSt.Hilaire),Ford,0,Oval
Bristol,34,1,2,BradKeselowski,DiscountTire(RogerPenske),Ford,82,Oval
Bristol,35,35,53,JamesDavison,RacingForHeroes/Cruz(RickWare),Chevrolet,0,Oval
Bristol,36,34,77,ReedSorenson,BetterForYorHealth.com(SpireMotorsports),Chevrolet,0,Oval
Bristol,37,38,66,TimmyHill,RoofClaim.com(CarlLong),Toyota,0,Oval
Bristol,38,15,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,0,Oval
Bristol,39,39,7,JoshBilicki,"InsuranceKing(TommyBaldwin,Jr.)",Chevrolet,0,Oval
Bristol,40,21,47,RickyStenhouseJr,Kroger/Energizer/Tyson/HungryJack(JTG-DaughertyRacing),Chevrolet,0,Oval
LasVegas,1,9,1,KurtBusch,MonsterEnergy(ChipGanassi),Chevrolet,29,Oval
LasVegas,2,19,21,MattDiBenedetto,Menards/DuracellOptimum(WoodBrothers),Ford,8,Oval
LasVegas,3,10,11,DennyHamlin,FedExOffice(JoeGibbs),Toyota,121,Oval
LasVegas,4,11,19,MartinTruexJr,BassProShops/TrackerBoats&ATVs(JoeGibbs),Toyota,0,Oval
LasVegas,5,8,88,AlexBowman,Llumar(RickHendrick),Chevrolet,5,Oval
LasVegas,6,2,18,KyleBusch,M&M's(JoeGibbs),Toyota,6,Oval
LasVegas,7,15,12,RyanBlaney,DexImaging(RogerPenske),Ford,1,Oval
LasVegas,8,13,20,ErikJones,Today'sTheDay(JoeGibbs),Toyota,0,Oval
LasVegas,9,16,17,ChrisBuescher,SunnyD(JackRoush),Ford,10,Oval
LasVegas,10,1,4,KevinHarvick,Mobil1(StewartHaasRacing),Ford,0,Oval
LasVegas,11,18,48,JimmieJohnson,AllyInspiredbyDannyKoker(RickHendrick),Chevrolet,0,Oval
LasVegas,12,6,14,ClintBowyer,OneCure(StewartHaasRacing),Ford,0,Oval
LasVegas,13,12,2,BradKeselowski,AutoTrader(RogerPenske),Ford,2,Oval
LasVegas,14,5,22,JoeyLogano,Pennzoil(RogerPenske),Ford,1,Oval
LasVegas,15,27,6,RyanNewman,GuaranteedRate(JackRoush),Ford,0,Oval
LasVegas,16,22,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,0,Oval
LasVegas,17,4,10,AricAlmirola,HighPoint.com(StewartHaasRacing),Ford,0,Oval
LasVegas,18,20,42,MattKenseth,McDonald'sMcDelivery(ChipGanassi),Chevrolet,0,Oval
LasVegas,19,21,37,RyanPreece,SlimJim(JTG-DaughertyRacing),Chevrolet,0,Oval
LasVegas,20,25,38,JohnH.Nemechek,SpeedyCash(BobJenkins),Ford,0,Oval
LasVegas,21,17,34,MichaelMcDowell,Love'sTravelStops/Delo(BobJenkins),Ford,0,Oval
LasVegas,22,3,9,ChaseElliott,UniFirst(RickHendrick),Chevrolet,73,Oval
LasVegas,23,33,47,RickyStenhouseJr,Kroger/Cheerios/Hershey's/HungryJack(JTG-DaughertyRacing),Chevrolet,0,Oval
LasVegas,24,26,95,ChristopherBell,Rheem/Watts(LeavineFamilyRacing),Toyota,0,Oval
LasVegas,25,28,24,WilliamByron,Axalta(RickHendrick),Chevrolet,12,Oval
LasVegas,26,24,13,TyDillon,GEICOMilitary(GermainRacing),Chevrolet,0,Oval
LasVegas,27,31,32,CoreyLaJoie,Trump2020(ArchieSt.Hilaire),Ford,0,Oval
LasVegas,28,23,43,BubbaWallace,DoorDash(RichardPettyMotorsports),Chevrolet,0,Oval
LasVegas,29,29,96,DanielSuarez,TeamUSA(GauntBrothers),Toyota,0,Oval
LasVegas,30,35,15,BrennanPoole,GoettlAirConditioning&Plumbing(RickWare),Chevrolet,0,Oval
LasVegas,31,30,27,GrayGaulding,PaniniAmerica(RickWare),Ford,0,Oval
LasVegas,32,7,3,AustinDillon,DowFrost(RichardChildress),Chevrolet,0,Oval
LasVegas,33,37,77,J.J.Yeley,BetterForYorHealth.com(SpireMotorsports),Chevrolet,0,Oval
LasVegas,34,32,0,QuinHouff,VictoryWeekend(StarComRacing),Chevrolet,0,Oval
LasVegas,35,34,51,JoeyGase,NevadaDonateLife(RickWare),Ford,0,Oval
LasVegas,36,38,53,JoshBilicki,DollarLoanCenter(RickWare),Ford,0,Oval
LasVegas,37,36,66,TimmyHill,CrashClaimsR.us/JamesCarterAttorney(CarlLong),Toyota,0,Oval
LasVegas,38,14,8,TylerReddick,CATMining(RichardChildress),Chevrolet,0,Oval
LasVegas,39,39,49,ChadFinchum,RoofClaim.com/LasVegas.net(CarlLong),Toyota,0,Oval
Talladega,1,1,11,DennyHamlin,FedExExpress(JoeGibbs),Toyota,26,SuperSpeedway
Talladega,2,16,20,ErikJones,SportClips(JoeGibbs),Toyota,13,SuperSpeedway
Talladega,3,28,13,TyDillon,GEICOForYourRV(GermainRacing),Chevrolet,0,SuperSpeedway
Talladega,4,21,24,WilliamByron,Hendrickcars.comRickyHendrickThrowback(RickHendrick),Chevrolet,1,SuperSpeedway
Talladega,5,10,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,41,SuperSpeedway
